row_id,order_id,created_at,item_id,quantity,cust_id,delivery,add_id
481,O100481,2026-03-11 12:29:45,5,1,223,0,223
482,O100482,2025-11-20 18:36:52,3,1,28,0,28
483,O100483,2026-02-25 17:20:01,6,1,199,1,199
484,O100484,2026-02-13 11:54:04,6,1,4,0,4
485,O100485,2026-02-19 11:48:59,8,1,149,1,149
486,O100486,2025-10-27 18:08:47,6,2,16,1,16
487,O100487,2026-02-26 12:43:56,26,2,280,1,280
488,O100488,2026-02-05 19:09:07,1,2,192,0,192
489,O100489,2025-12-04 12:47:57,17,1,202,0,202
490,O100490,2025-10-28 12:39:53,4,1,263,0,263
491,O100491,2026-02-04 17:35:04,4,1,291,0,291
492,O100492,2026-02-12 17:21:22,2,2,51,0,51
493,O100493,2026-02-22 11:12:20,9,1,52,1,52
494,O100494,2026-02-08 18:51:20,27,1,157,0,157
495,O100495,2025-11-12 18:41:27,4,1,161,0,161
496,O100496,2026-01-13 17:49:19,9,1,170,1,170
497,O100497,2025-10-22 19:12:16,17,2,42,1,42
498,O100498,2026-01-24 18:52:37,11,2,39,0,39
499,O100499,2026-02-05 12:57:34,9,2,109,0,109
500,O100500,2025-11-13 19:37:46,22,1,188,1,188
501,O100501,2025-12-27 17:00:42,3,4,257,0,257
502,O100502,2026-01-09 12:36:36,14,4,85,0,85
503,O100503,2025-09-27 12:31:14,1,1,248,1,248
504,O100504,2026-01-27 20:23:24,9,1,22,0,22
505,O100505,2026-03-02 13:45:33,13,1,24,0,24
506,O100506,2025-12-22 18:23:37,14,3,135,0,135
507,O100507,2025-12-22 20:14:33,7,2,265,1,265
508,O100508,2026-01-18 19:00:32,23,1,177,1,177
509,O100509,2026-01-26 18:13:09,3,1,118,0,118
510,O100510,2026-01-01 19:46:07,9,1,61,0,61
511,O100511,2026-03-01 19:01:15,1,2,108,0,108
512,O100512,2026-02-25 17:57:36,2,1,83,0,83
513,O100513,2026-02-17 20:40:01,23,2,93,1,93
514,O100514,2025-11-11 17:30:55,9,1,146,0,146
515,O100515,2026-02-13 19:11:39,14,1,211,0,211
516,O100516,2026-02-16 18:14:24,6,1,176,1,176
517,O100517,2025-10-25 18:11:30,25,2,104,1,104
518,O100518,2025-10-10 18:08:57,12,2,273,0,273
519,O100519,2025-12-20 20:44:33,7,3,221,1,221
520,O100520,2025-12-15 18:47:58,18,2,247,1,247
521,O100521,2025-10-21 12:49:14,25,1,51,1,51
522,O100522,2025-11-21 12:45:47,19,2,279,1,279
523,O100523,2025-12-22 18:44:51,5,1,61,0,61
524,O100524,2026-03-02 18:16:54,10,2,80,1,80
525,O100525,2025-11-08 17:50:35,9,1,142,1,142
526,O100526,2025-11-20 20:36:22,19,1,285,1,285
527,O100527,2025-11-14 17:44:10,2,1,71,0,71
528,O100528,2025-10-28 17:40:00,20,2,174,0,174
529,O100529,2025-10-09 11:14:23,1,1,242,1,242
530,O100530,2026-02-21 19:18:45,27,1,197,1,197
531,O100531,2026-01-07 11:54:42,26,1,90,1,90
532,O100532,2026-02-17 17:44:14,13,2,100,0,100
533,O100533,2026-03-03 11:10:05,28,2,185,0,185
534,O100534,2025-12-29 18:33:00,17,1,181,1,181
535,O100535,2026-02-07 20:22:22,27,1,47,1,47
536,O100536,2025-12-29 18:16:11,7,1,100,1,100
537,O100537,2025-12-13 21:51:32,27,3,38,1,38
538,O100538,2026-03-13 17:24:36,9,1,295,1,295
539,O100539,2026-03-10 17:37:55,1,1,174,1,174
540,O100540,2026-02-26 19:14:43,16,2,35,1,35
541,O100541,2026-01-27 18:44:53,4,1,212,1,212
542,O100542,2025-10-06 18:11:30,5,1,205,1,205
543,O100543,2025-11-02 20:43:59,25,1,294,1,294
544,O100544,2025-11-17 19:13:14,3,1,103,0,103
545,O100545,2025-10-14 12:05:43,27,1,183,0,183
546,O100546,2026-01-18 13:20:31,25,3,4,0,4
547,O100547,2026-01-20 12:48:58,10,1,295,1,295
548,O100548,2025-09-30 18:27:30,26,1,296,0,296
549,O100549,2026-03-11 19:29:07,15,1,178,1,178
550,O100550,2026-03-08 12:37:06,5,2,5,0,5
551,O100551,2026-02-04 12:17:30,27,1,133,0,133
552,O100552,2026-01-03 12:44:48,6,3,95,1,95
553,O100553,2025-11-02 18:36:43,3,1,144,1,144
554,O100554,2026-02-06 17:24:12,2,4,139,0,139
555,O100555,2025-09-19 12:31:08,28,3,77,1,77
556,O100556,2026-01-19 13:35:54,11,1,265,1,265
557,O100557,2025-11-11 19:30:53,13,1,84,0,84
558,O100558,2025-12-18 13:35:59,20,1,172,1,172
559,O100559,2025-12-15 19:38:12,11,2,211,0,211
560,O100560,2025-11-28 13:43:32,9,2,276,0,276
561,O100561,2026-02-21 13:40:09,22,2,41,1,41
562,O100562,2026-02-25 18:25:54,25,1,173,1,173
563,O100563,2025-12-06 13:18:45,4,2,176,0,176
564,O100564,2025-12-18 19:33:28,7,1,139,1,139
565,O100565,2025-11-16 18:47:44,18,1,12,0,12
566,O100566,2025-10-11 11:56:30,10,1,204,0,204
567,O100567,2025-10-13 12:09:05,14,3,204,0,204
568,O100568,2025-11-19 19:28:40,2,1,159,0,159
569,O100569,2025-09-25 18:55:58,5,1,88,0,88
570,O100570,2026-02-04 17:44:34,2,2,277,1,277
571,O100571,2026-01-29 18:34:19,25,1,289,1,289
572,O100572,2026-01-08 13:26:16,2,1,117,0,117
573,O100573,2025-12-14 13:34:00,15,1,268,0,268
574,O100574,2025-09-19 19:51:18,12,2,245,1,245
575,O100575,2025-11-04 17:35:27,7,1,281,1,281
576,O100576,2025-11-12 12:27:40,3,2,200,1,200
577,O100577,2026-03-02 19:51:17,7,3,140,1,140
578,O100578,2025-11-30 12:29:39,8,2,94,0,94
579,O100579,2025-12-08 11:03:34,1,4,252,0,252
580,O100580,2025-10-19 19:46:00,3,1,145,1,145
581,O100581,2025-12-13 17:50:51,9,1,253,0,253
582,O100582,2025-10-07 19:09:03,4,1,17,1,17
583,O100583,2025-11-02 12:53:16,20,2,279,1,279
584,O100584,2025-12-24 19:28:15,17,1,63,0,63
585,O100585,2026-01-28 18:13:30,6,4,236,0,236
586,O100586,2026-02-25 19:47:59,11,1,166,0,166
587,O100587,2025-11-06 13:03:55,14,4,247,1,247
588,O100588,2025-12-09 11:50:17,12,1,121,1,121
589,O100589,2025-09-27 18:44:30,15,1,125,0,125
590,O100590,2025-10-27 17:43:39,5,4,46,0,46
591,O100591,2025-12-17 18:44:34,19,1,31,0,31
592,O100592,2026-02-06 19:48:22,20,1,120,1,120
593,O100593,2026-03-12 13:46:08,3,1,99,0,99
594,O100594,2026-02-02 18:12:36,3,1,225,1,225
595,O100595,2026-02-17 20:35:10,1,1,240,1,240
596,O100596,2026-02-02 13:00:49,13,1,152,1,152
597,O100597,2026-02-22 19:49:39,3,2,95,0,95
598,O100598,2025-11-04 18:31:49,11,2,276,1,276
599,O100599,2026-02-28 13:06:33,14,1,166,1,166
600,O100600,2025-09-25 12:31:12,2,2,67,0,67
601,O100601,2026-01-29 18:37:16,1,1,199,1,199
602,O100602,2025-11-09 18:59:56,21,1,37,0,37
603,O100603,2026-02-06 19:56:26,20,2,32,1,32
604,O100604,2026-01-30 11:04:53,5,3,30,1,30
605,O100605,2025-10-12 19:34:24,3,1,266,0,266
606,O100606,2026-02-06 19:26:47,2,2,128,0,128
607,O100607,2026-03-15 18:56:06,2,1,184,1,184
608,O100608,2026-03-04 12:38:28,26,3,206,1,206
609,O100609,2025-12-21 17:40:27,21,1,282,1,282
610,O100610,2025-12-22 19:59:47,4,4,124,0,124
611,O100611,2025-09-17 19:18:38,1,1,230,1,230
612,O100612,2025-12-02 20:13:54,5,2,155,0,155
613,O100613,2025-10-11 11:22:09,2,1,142,0,142
614,O100614,2025-11-15 13:19:05,11,2,299,0,299
615,O100615,2025-12-09 19:11:31,21,2,112,0,112
616,O100616,2026-02-16 18:02:46,20,1,296,0,296
617,O100617,2025-12-15 19:27:26,26,1,29,1,29
618,O100618,2026-02-26 19:24:03,5,1,117,0,117
619,O100619,2025-12-09 17:14:09,1,2,277,0,277
620,O100620,2026-02-16 18:05:14,7,2,202,1,202
621,O100621,2025-12-12 11:36:47,1,1,76,0,76
622,O100622,2026-01-23 17:44:08,18,1,44,1,44
623,O100623,2025-12-27 19:12:35,13,2,102,1,102
624,O100624,2025-10-05 12:27:20,15,2,127,0,127
625,O100625,2026-01-03 17:12:20,5,2,58,1,58
626,O100626,2025-12-15 18:51:28,13,1,157,0,157
627,O100627,2026-03-11 13:48:46,22,1,120,0,120
628,O100628,2026-02-22 20:55:53,20,1,28,0,28
629,O100629,2026-01-10 18:21:13,17,1,57,1,57
630,O100630,2026-02-04 17:46:09,15,2,280,1,280
631,O100631,2025-11-21 12:18:12,19,2,193,0,193
632,O100632,2026-03-03 20:04:24,14,2,28,1,28
633,O100633,2025-09-21 13:56:41,6,4,185,0,185
634,O100634,2025-12-06 18:38:34,2,1,261,0,261
635,O100635,2025-09-27 13:33:19,5,1,235,0,235
636,O100636,2025-12-14 18:22:40,5,4,81,0,81
637,O100637,2025-10-02 18:56:24,24,2,257,1,257
638,O100638,2025-11-13 12:57:25,14,1,16,1,16
639,O100639,2026-01-01 12:09:27,27,3,196,0,196
640,O100640,2026-02-02 12:41:08,11,2,169,1,169
641,O100641,2025-12-05 19:57:33,25,1,104,0,104
642,O100642,2025-12-07 11:34:46,2,1,75,0,75
643,O100643,2025-12-07 19:26:26,5,2,75,0,75
644,O100644,2025-11-04 12:11:01,18,2,141,0,141
645,O100645,2026-02-16 12:43:01,6,2,137,0,137
646,O100646,2026-01-23 20:30:45,14,1,245,0,245
647,O100647,2026-01-16 12:12:14,1,2,199,1,199
648,O100648,2025-12-31 12:42:12,18,1,8,1,8
649,O100649,2026-03-12 13:29:56,3,1,225,1,225
650,O100650,2025-12-06 17:47:36,12,1,22,1,22
651,O100651,2026-01-10 17:56:02,23,1,20,0,20
652,O100652,2025-09-27 18:33:48,13,1,276,1,276
653,O100653,2025-12-27 20:49:52,4,1,150,1,150
654,O100654,2026-03-12 18:09:29,21,1,151,0,151
655,O100655,2025-11-02 19:57:44,10,1,257,0,257
656,O100656,2025-09-23 12:37:57,16,1,166,1,166
657,O100657,2025-11-20 13:41:58,16,1,233,0,233
658,O100658,2025-10-16 18:40:23,1,2,64,0,64
659,O100659,2025-12-22 18:02:49,2,1,262,0,262
660,O100660,2025-10-24 12:45:03,7,1,77,0,77
661,O100661,2026-02-24 12:57:08,27,1,229,1,229
662,O100662,2026-01-12 17:31:34,20,2,130,0,130
663,O100663,2025-11-11 18:30:29,7,1,253,0,253
664,O100664,2026-02-04 13:40:35,20,1,4,0,4
665,O100665,2025-10-01 18:02:09,22,2,95,0,95
666,O100666,2025-10-09 11:26:11,2,1,153,1,153
667,O100667,2026-01-11 19:23:59,1,2,294,0,294
668,O100668,2025-12-23 19:48:27,21,1,166,1,166
669,O100669,2025-10-18 19:17:21,10,1,242,0,242
670,O100670,2025-10-14 18:40:33,28,1,108,0,108
671,O100671,2026-02-19 19:16:33,11,2,148,1,148
672,O100672,2026-01-28 19:31:31,20,3,67,1,67
673,O100673,2025-11-05 11:01:29,13,1,120,1,120
674,O100674,2025-12-31 11:22:35,20,1,107,1,107
675,O100675,2025-11-21 19:19:19,9,1,104,1,104
676,O100676,2026-03-11 13:25:46,11,4,4,0,4
677,O100677,2025-12-10 19:59:43,9,1,90,0,90
678,O100678,2026-01-18 12:29:57,22,3,19,0,19
679,O100679,2025-10-01 19:19:36,17,1,237,1,237
680,O100680,2025-11-09 18:21:51,26,2,275,0,275
681,O100681,2025-11-27 19:21:24,13,3,34,0,34
682,O100682,2025-11-03 18:55:50,18,2,293,1,293
683,O100683,2025-11-25 17:31:56,3,1,162,0,162
684,O100684,2026-01-29 13:07:23,19,2,155,0,155
685,O100685,2026-01-24 11:30:57,9,1,48,1,48
686,O100686,2025-12-09 12:55:06,20,3,248,1,248
687,O100687,2025-09-26 17:45:55,10,1,68,0,68
688,O100688,2025-12-11 17:02:06,10,2,23,0,23
689,O100689,2026-02-11 19:40:57,3,1,160,0,160
690,O100690,2026-01-31 13:28:42,2,1,147,1,147
691,O100691,2025-09-20 21:35:32,2,1,141,0,141
692,O100692,2025-11-25 12:45:51,4,1,282,1,282
693,O100693,2026-02-20 20:34:28,1,1,37,1,37
694,O100694,2025-12-24 11:27:25,2,2,26,0,26
695,O100695,2025-12-05 13:12:45,18,2,229,1,229
696,O100696,2026-02-09 12:52:51,26,1,41,1,41
697,O100697,2026-03-11 18:49:29,9,3,234,1,234
698,O100698,2025-12-19 17:44:58,14,2,74,1,74
699,O100699,2026-01-19 11:30:07,6,1,167,1,167
700,O100700,2025-12-15 18:08:32,2,2,88,1,88
701,O100701,2026-02-06 19:50:19,10,1,55,1,55
702,O100702,2026-02-22 12:10:30,6,1,212,0,212
703,O100703,2026-02-09 19:34:44,3,2,221,1,221
704,O100704,2025-10-16 18:29:20,11,2,40,1,40
705,O100705,2025-12-29 11:06:43,20,2,91,1,91
706,O100706,2026-01-21 18:03:05,3,1,195,1,195
707,O100707,2025-10-24 19:28:34,4,2,298,0,298
708,O100708,2025-11-08 19:20:19,11,3,229,0,229
709,O100709,2025-12-14 20:37:00,12,1,156,1,156
710,O100710,2025-10-02 13:35:03,1,2,66,1,66
711,O100711,2025-11-28 20:15:27,16,1,184,0,184
712,O100712,2025-12-29 13:34:13,14,1,163,1,163
713,O100713,2025-12-18 19:09:18,28,2,97,1,97
714,O100714,2025-10-05 18:09:46,24,2,69,0,69
715,O100715,2025-10-22 18:26:55,8,2,70,0,70
716,O100716,2026-01-11 17:35:52,8,1,218,0,218
717,O100717,2026-02-18 11:31:54,17,2,96,1,96
718,O100718,2026-02-03 18:02:02,11,2,138,1,138
719,O100719,2026-03-12 11:46:46,10,3,58,1,58
720,O100720,2026-01-27 11:56:39,2,1,144,1,144
721,O100721,2026-02-20 11:21:34,19,1,40,1,40
722,O100722,2026-02-10 19:26:22,27,2,263,1,263
723,O100723,2025-09-26 19:38:47,5,2,149,0,149
724,O100724,2026-02-25 17:10:36,1,4,134,0,134
725,O100725,2026-01-19 11:32:04,22,1,14,1,14
726,O100726,2025-11-26 19:00:47,2,1,68,1,68
727,O100727,2025-12-20 19:16:50,16,1,78,1,78
728,O100728,2025-12-13 21:09:38,26,1,271,0,271
729,O100729,2025-12-24 12:28:46,13,1,254,1,254
730,O100730,2026-02-28 13:52:07,1,1,177,0,177
731,O100731,2026-01-16 19:48:59,10,1,244,1,244
732,O100732,2025-11-23 12:55:27,1,3,200,1,200
733,O100733,2026-03-09 13:33:43,27,1,230,1,230
734,O100734,2026-01-05 18:41:54,4,1,273,1,273
735,O100735,2026-03-03 18:29:49,15,1,51,1,51
736,O100736,2026-03-09 18:11:20,10,2,100,1,100
737,O100737,2025-12-31 11:06:43,8,1,35,0,35
738,O100738,2025-11-05 11:39:05,1,2,146,1,146
739,O100739,2025-10-17 11:38:08,6,2,112,0,112
740,O100740,2025-10-15 18:16:18,9,3,290,0,290
741,O100741,2026-01-04 18:42:49,18,1,233,1,233
742,O100742,2025-10-02 13:21:03,4,2,38,1,38
743,O100743,2025-10-04 18:59:12,12,1,92,1,92
744,O100744,2025-10-23 18:27:13,13,1,252,0,252
745,O100745,2025-10-13 11:04:36,17,2,227,1,227
746,O100746,2025-10-25 19:00:59,1,1,10,1,10
747,O100747,2025-12-26 18:32:45,26,1,78,1,78
748,O100748,2025-10-04 18:00:24,27,2,224,1,224
749,O100749,2026-02-09 18:22:21,15,1,247,0,247
750,O100750,2026-01-31 20:21:05,21,2,47,1,47
751,O100751,2025-11-01 18:24:42,3,2,149,0,149
752,O100752,2026-01-19 11:40:28,17,1,55,1,55
753,O100753,2026-02-15 12:24:04,19,2,99,0,99
754,O100754,2025-09-21 11:03:21,19,1,256,1,256
755,O100755,2026-03-03 18:29:43,23,1,61,0,61
756,O100756,2025-10-05 11:09:31,14,1,297,0,297
757,O100757,2026-03-15 18:00:11,13,3,24,0,24
758,O100758,2026-02-20 12:37:04,20,1,50,1,50
759,O100759,2025-10-03 19:27:21,20,4,255,0,255
760,O100760,2025-10-17 21:36:34,2,3,206,1,206
761,O100761,2026-02-15 12:04:07,4,2,110,0,110
762,O100762,2026-02-05 12:15:59,11,1,87,1,87
763,O100763,2025-09-21 19:05:00,1,3,193,0,193
764,O100764,2026-03-13 19:49:30,15,1,146,1,146
765,O100765,2025-12-31 12:11:39,15,2,139,1,139
766,O100766,2026-02-24 19:19:22,7,2,256,0,256
767,O100767,2026-01-30 21:39:23,22,4,99,0,99
768,O100768,2026-01-13 19:42:13,4,1,260,0,260
769,O100769,2026-01-22 12:42:59,1,2,77,1,77
770,O100770,2026-01-06 12:39:51,24,1,146,0,146
771,O100771,2026-02-01 12:50:01,9,1,54,0,54
772,O100772,2026-02-15 18:26:12,17,3,121,1,121
773,O100773,2025-12-09 12:15:47,7,1,118,0,118
774,O100774,2026-01-15 18:03:56,8,1,113,0,113
775,O100775,2025-12-25 13:29:46,3,1,233,0,233
776,O100776,2025-12-11 12:44:36,1,1,139,0,139
777,O100777,2026-01-02 12:21:14,24,2,239,1,239
778,O100778,2025-10-09 17:33:31,22,1,88,0,88
779,O100779,2025-11-27 11:27:47,23,1,243,1,243
780,O100780,2026-02-15 20:58:36,25,1,223,0,223
781,O100781,2026-01-15 19:32:02,7,1,23,0,23
782,O100782,2026-01-21 12:35:48,1,2,51,1,51
783,O100783,2025-12-17 13:41:05,1,2,112,0,112
784,O100784,2026-02-10 19:01:29,8,1,83,1,83
785,O100785,2025-12-20 18:45:40,1,2,208,0,208
786,O100786,2026-01-30 11:27:48,4,3,198,1,198
787,O100787,2026-03-11 11:56:21,17,1,278,0,278
788,O100788,2025-10-15 13:29:39,1,1,187,0,187
789,O100789,2026-02-07 19:13:08,28,1,287,0,287
790,O100790,2026-02-12 19:44:13,18,2,59,1,59
791,O100791,2025-11-24 17:27:17,1,1,165,1,165
792,O100792,2026-01-23 18:07:30,16,2,232,1,232
793,O100793,2026-01-10 18:51:43,26,2,273,1,273
794,O100794,2026-01-12 11:25:57,2,4,34,0,34
795,O100795,2025-10-29 13:44:09,9,3,40,0,40
796,O100796,2025-12-01 17:43:34,26,1,267,0,267
797,O100797,2026-03-01 11:12:04,1,2,216,1,216
798,O100798,2025-12-31 18:41:41,19,1,267,1,267
799,O100799,2026-01-12 13:08:57,19,1,272,1,272
800,O100800,2026-01-18 13:18:49,21,1,134,0,134
801,O100801,2025-10-29 18:10:45,10,1,146,1,146
802,O100802,2025-10-28 12:02:20,11,1,90,0,90
803,O100803,2025-11-08 18:02:42,5,1,190,0,190
804,O100804,2026-02-02 20:34:19,2,1,191,1,191
805,O100805,2026-01-12 20:09:00,27,1,256,0,256
806,O100806,2026-03-01 18:30:57,4,3,260,1,260
807,O100807,2026-02-08 19:59:28,5,1,294,0,294
808,O100808,2025-10-22 18:07:19,1,2,246,0,246
809,O100809,2025-12-17 11:03:38,13,2,113,1,113
810,O100810,2025-11-06 11:34:54,8,2,114,1,114
811,O100811,2025-11-05 17:38:38,10,1,45,1,45
812,O100812,2025-10-24 19:27:23,6,1,185,1,185
813,O100813,2025-12-04 20:55:35,2,2,177,1,177
814,O100814,2026-01-08 13:51:46,27,1,228,1,228
815,O100815,2026-02-14 18:09:13,5,4,213,0,213
816,O100816,2025-10-03 20:37:48,6,1,269,1,269
817,O100817,2025-10-31 18:45:36,18,1,140,1,140
818,O100818,2025-11-30 18:02:52,21,3,96,1,96
819,O100819,2026-02-07 19:14:01,19,1,156,1,156
820,O100820,2025-10-18 19:57:18,7,1,154,1,154
821,O100821,2025-10-17 19:31:04,12,1,126,0,126
822,O100822,2025-11-22 18:30:44,20,1,247,1,247
823,O100823,2025-11-22 12:03:09,5,3,295,0,295
824,O100824,2025-10-28 11:23:26,13,4,70,1,70
825,O100825,2025-11-30 18:59:04,10,2,25,1,25
826,O100826,2026-02-17 19:34:20,23,2,94,0,94
827,O100827,2026-03-11 18:23:06,10,1,155,1,155
828,O100828,2025-10-22 18:23:49,9,1,74,0,74
829,O100829,2025-11-11 12:14:53,3,3,84,0,84
830,O100830,2026-01-01 17:04:07,20,3,270,0,270
831,O100831,2025-12-05 19:08:52,8,4,246,1,246
832,O100832,2025-10-31 19:01:47,20,1,268,1,268
833,O100833,2025-12-04 12:08:05,7,2,73,0,73
834,O100834,2025-09-21 19:48:27,1,1,58,0,58
835,O100835,2026-01-15 12:16:02,1,2,263,0,263
836,O100836,2026-02-18 12:57:12,3,1,50,0,50
837,O100837,2025-11-27 20:22:22,2,1,47,0,47
838,O100838,2025-10-12 19:48:00,10,2,124,0,124
839,O100839,2026-02-01 11:46:06,26,3,145,0,145
840,O100840,2026-03-14 18:28:43,27,1,244,1,244
841,O100841,2026-01-03 12:14:26,2,4,182,1,182
842,O100842,2025-10-15 18:31:48,6,1,64,1,64
843,O100843,2025-12-09 17:24:18,8,2,21,0,21
844,O100844,2026-02-05 17:54:27,3,1,228,0,228
845,O100845,2025-11-01 11:43:31,14,1,244,1,244
846,O100846,2025-10-17 12:25:44,12,1,268,0,268
847,O100847,2025-12-19 21:21:12,12,4,87,0,87
848,O100848,2026-01-03 19:17:48,16,2,63,0,63
849,O100849,2025-12-17 17:38:25,28,1,140,1,140
850,O100850,2025-10-14 12:31:31,3,3,76,1,76
851,O100851,2025-09-30 19:31:43,1,1,16,0,16
852,O100852,2025-12-03 18:06:48,1,2,168,0,168
853,O100853,2025-11-07 13:31:31,9,1,253,1,253
854,O100854,2025-09-25 20:56:58,2,1,277,0,277
855,O100855,2026-01-12 11:11:35,14,2,193,1,193
856,O100856,2026-01-05 12:45:24,9,1,85,1,85
857,O100857,2026-01-16 18:10:32,1,1,252,1,252
858,O100858,2025-11-28 13:01:37,1,3,194,1,194
859,O100859,2026-02-24 13:06:27,5,1,179,0,179
860,O100860,2026-03-05 12:15:41,5,1,180,0,180
861,O100861,2025-10-16 13:01:34,5,1,34,1,34
862,O100862,2025-11-24 11:30:37,1,1,217,1,217
863,O100863,2025-12-08 18:51:31,2,2,293,1,293
864,O100864,2026-01-23 19:42:21,2,1,173,1,173
865,O100865,2026-01-22 18:50:04,21,1,224,0,224
866,O100866,2025-09-29 13:36:25,20,2,148,1,148
867,O100867,2026-02-15 13:04:36,20,1,48,0,48
868,O100868,2025-10-06 18:19:32,20,1,108,1,108
869,O100869,2025-11-07 17:16:39,10,2,277,1,277
870,O100870,2025-09-21 18:33:55,3,1,281,0,281
871,O100871,2026-02-27 18:39:54,18,1,240,1,240
872,O100872,2026-01-28 12:29:09,3,2,290,0,290
873,O100873,2025-12-31 13:53:58,1,1,154,1,154
874,O100874,2025-11-29 19:16:43,12,1,212,1,212
875,O100875,2025-11-05 11:51:52,5,1,59,0,59
876,O100876,2026-03-01 20:12:10,4,1,224,1,224
877,O100877,2026-02-28 20:46:31,19,1,143,0,143
878,O100878,2026-02-18 13:04:57,27,3,43,1,43
879,O100879,2025-10-22 12:36:47,9,1,47,1,47
880,O100880,2026-01-22 19:15:38,2,2,298,1,298
881,O100881,2025-11-16 20:13:09,2,1,169,1,169
882,O100882,2025-12-30 12:37:03,9,1,141,1,141
883,O100883,2026-02-03 17:43:15,27,3,58,1,58
884,O100884,2026-01-16 19:52:19,1,4,75,1,75
885,O100885,2026-03-12 20:42:15,4,1,18,0,18
886,O100886,2026-01-31 20:54:28,6,3,186,0,186
887,O100887,2025-12-03 11:52:48,3,1,202,1,202
888,O100888,2026-02-25 13:51:49,13,2,83,1,83
889,O100889,2026-01-20 17:26:59,21,2,141,0,141
890,O100890,2026-03-14 13:04:22,7,2,52,0,52
891,O100891,2026-01-11 18:48:03,13,1,281,1,281
892,O100892,2025-09-17 17:40:19,5,1,228,0,228
893,O100893,2026-01-27 18:49:53,14,1,81,0,81
894,O100894,2026-01-10 18:47:08,4,2,211,1,211
895,O100895,2025-11-06 11:23:11,7,1,168,1,168
896,O100896,2025-09-22 20:59:35,14,2,293,0,293
897,O100897,2025-11-06 12:54:10,1,2,46,1,46
898,O100898,2025-10-09 20:10:36,2,2,134,0,134
899,O100899,2026-03-08 17:14:45,3,3,223,1,223
900,O100900,2026-01-21 13:27:54,3,1,137,1,137
901,O100901,2026-01-02 12:50:09,1,4,145,0,145
902,O100902,2025-11-19 13:43:41,8,1,121,1,121
903,O100903,2026-03-13 17:13:45,6,1,69,1,69
904,O100904,2025-10-11 18:03:21,26,1,132,0,132
905,O100905,2025-09-18 12:39:24,5,1,182,0,182
906,O100906,2026-02-07 11:11:16,2,1,190,0,190
907,O100907,2025-10-20 11:45:33,8,1,174,1,174
908,O100908,2025-10-19 17:53:17,18,3,161,0,161
909,O100909,2026-02-20 20:59:16,10,1,145,1,145
910,O100910,2026-01-20 19:09:35,22,2,85,1,85
911,O100911,2025-11-04 12:14:11,1,1,226,0,226
912,O100912,2025-10-16 20:59:31,1,1,240,1,240
913,O100913,2026-01-12 17:54:46,22,1,288,1,288
914,O100914,2025-11-28 12:10:47,9,1,48,0,48
915,O100915,2026-02-13 21:00:33,18,1,300,0,300
916,O100916,2026-01-22 18:56:21,1,2,40,0,40
917,O100917,2025-12-21 18:06:53,5,1,63,1,63
918,O100918,2026-01-11 18:17:38,14,1,236,1,236
919,O100919,2025-12-09 20:46:58,27,2,23,1,23
920,O100920,2026-02-28 13:51:03,17,1,109,0,109
921,O100921,2025-12-28 12:15:49,22,1,196,0,196
922,O100922,2025-12-25 19:18:41,18,2,107,0,107
923,O100923,2026-01-20 19:47:51,26,3,62,1,62
924,O100924,2026-03-06 12:23:32,3,1,68,1,68
925,O100925,2025-11-24 18:27:05,18,2,199,1,199
926,O100926,2026-02-25 17:02:32,5,1,96,1,96
927,O100927,2026-01-21 18:41:33,1,1,115,0,115
928,O100928,2025-12-02 12:08:43,25,3,41,1,41
929,O100929,2025-12-01 18:35:04,26,1,268,1,268
930,O100930,2025-12-31 11:42:46,11,1,262,1,262
931,O100931,2026-01-23 11:47:42,8,2,131,0,131
932,O100932,2025-10-08 17:45:19,5,2,202,0,202
933,O100933,2025-12-13 21:55:51,3,1,231,1,231
934,O100934,2026-01-06 18:00:25,2,1,133,0,133
935,O100935,2026-03-13 17:42:47,12,1,245,1,245
936,O100936,2025-12-03 11:08:00,3,2,185,1,185
937,O100937,2025-11-09 17:09:41,3,3,97,0,97
938,O100938,2025-10-09 13:29:09,9,1,276,0,276
939,O100939,2026-03-15 17:31:30,1,1,86,0,86
940,O100940,2025-12-01 18:53:25,1,1,125,0,125
941,O100941,2026-01-21 19:38:46,11,1,222,1,222
942,O100942,2026-01-19 17:46:39,26,3,250,1,250
943,O100943,2025-10-02 18:27:36,5,1,250,0,250
944,O100944,2025-10-16 17:41:22,8,1,214,1,214
945,O100945,2025-11-05 17:28:14,9,2,83,1,83
946,O100946,2025-10-20 19:46:45,6,1,174,1,174
947,O100947,2025-10-28 18:18:44,18,2,185,1,185
948,O100948,2025-11-07 12:31:06,19,3,67,0,67
949,O100949,2025-11-16 12:03:01,6,1,253,1,253
950,O100950,2026-01-23 11:04:21,7,2,82,0,82
951,O100951,2026-01-19 12:21:50,6,1,62,0,62
952,O100952,2025-10-25 20:55:32,12,1,286,1,286
953,O100953,2026-01-12 20:48:07,27,2,26,1,26
954,O100954,2026-01-24 12:40:07,23,3,53,0,53
955,O100955,2026-01-08 19:31:46,23,1,81,1,81
956,O100956,2025-10-22 12:12:28,27,2,187,1,187
957,O100957,2026-01-16 13:32:10,1,1,4,0,4
958,O100958,2026-02-25 18:09:48,18,1,213,1,213
959,O100959,2026-01-04 17:26:57,8,3,117,0,117
960,O100960,2026-01-08 12:00:45,20,3,186,0,186
961,O100961,2025-12-06 17:49:10,8,1,44,1,44
